,t (s),AOA 2nd derivative (deg/s^2)
189,0.03780756151230246,0.0
190,0.03800760152030406,0.0
191,0.038207641528305664,0.0
192,0.03840768153630726,0.0
193,0.03860772154430886,0.0
194,0.038807761552310464,0.0
195,0.03900780156031206,0.0
196,0.03920784156831366,0.0
197,0.039407881576315265,0.0
198,0.03960792158431686,0.0
199,0.03980796159231846,0.0
200,0.040008001600320066,0.0
201,0.040208041608321664,0.0
202,0.04040808161632326,0.0
203,0.04060812162432487,0.0
204,0.040808161632326465,0.0
205,0.04100820164032806,0.0
206,0.04120824164832967,0.0
207,0.041408281656331265,0.0
208,0.04160832166433287,0.0
209,0.04180836167233447,0.0
210,0.042008401680336066,0.0
211,0.04220844168833767,0.0
212,0.04240848169633927,0.0
213,0.04260852170434087,0.0
214,0.04280856171234247,0.0
215,0.04300860172034407,0.0
216,0.04320864172834567,0.0
217,0.04340868173634727,0.0
218,0.04360872174434887,0.0
219,0.04380876175235047,0.0
220,0.04400880176035207,0.0
221,0.04420884176835367,0.0
222,0.04440888177635527,0.0
223,0.044608921784356874,0.0
224,0.04480896179235847,0.0
225,0.04500900180036007,0.0
226,0.045209041808361675,0.0
227,0.04540908181636327,0.0
228,0.04560912182436487,0.0
229,0.045809161832366475,0.0
230,0.04600920184036807,0.0
231,0.04620924184836967,0.0
232,0.046409281856371276,0.0
233,0.046609321864372874,0.0
234,0.04680936187237447,0.0
235,0.04700940188037608,0.0
236,0.047209441888377675,0.0
237,0.04740948189637927,0.0
238,0.04760952190438088,0.0
239,0.047809561912382476,0.0
240,0.048009601920384073,0.0
241,0.04820964192838568,0.0
242,0.048409681936387276,0.0
243,0.04860972194438888,0.0
244,0.04880976195239048,0.0
245,0.04900980196039208,0.0
246,0.04920984196839368,0.0
247,0.04940988197639528,0.0
248,0.04960992198439688,0.0
249,0.04980996199239848,0.0
250,0.05001000200040008,0.0
251,0.05021004200840168,0.0
252,0.05041008201640328,0.0
253,0.05061012202440488,0.0
254,0.05081016203240648,0.0
255,0.051010202040408084,0.0
256,0.05121024204840968,0.0
257,0.05141028205641128,0.0
258,0.051610322064412885,0.0
259,0.05181036207241448,0.0
260,0.05201040208041608,0.0
261,0.052210442088417686,0.0
262,0.052410482096419284,0.0
263,0.05261052210442088,0.0
264,0.052810562112422486,0.0
265,0.053010602120424084,0.0
266,0.05321064212842568,0.0
267,0.05341068213642729,0.0
268,0.053610722144428885,0.0
269,0.05381076215243048,0.0
270,0.05401080216043209,0.0
271,0.054210842168433686,0.0
272,0.05441088217643529,0.0
273,0.05461092218443689,0.0
274,0.05481096219243849,0.0
275,0.05501100220044009,0.0
276,0.05521104220844169,0.0
277,0.05541108221644329,0.0
278,0.05561112222444489,0.0
279,0.05581116223244649,0.0
280,0.05601120224044809,0.0
281,0.05621124224844969,0.0
282,0.05641128225645129,0.0
283,0.05661132226445289,0.0
284,0.056811362272454494,0.0
285,0.05701140228045609,0.0
286,0.05721144228845769,0.0
287,0.057411482296459294,0.0
288,0.05761152230446089,0.0
289,0.05781156231246249,0.0
290,0.058011602320464095,0.0
291,0.05821164232846569,0.0
292,0.05841168233646729,0.0
293,0.058611722344468896,0.0
294,0.058811762352470494,0.0
295,0.05901180236047209,0.0
296,0.0592118423684737,0.0
297,0.059411882376475295,0.0
298,0.05961192238447689,0.0
299,0.0598119623924785,0.0
300,0.060012002400480095,0.0
301,0.06021204240848169,0.0
302,0.0604120824164833,0.0
303,0.060612122424484896,0.0
304,0.060812162432486494,0.0
305,0.0610122024404881,0.0
306,0.0612122424484897,0.0
307,0.0614122824564913,0.0
308,0.0616123224644929,0.0
309,0.0618123624724945,0.0
310,0.0620124024804961,0.0
311,0.0622124424884977,0.0
312,0.0624124824964993,0.0
313,0.0626125225045009,0.0
314,0.0628125625125025,0.0
315,0.0630126025205041,0.0
316,0.0632126425285057,0.0
317,0.0634126825365073,0.0
318,0.0636127225445089,0.0
319,0.0638127625525105,0.0
320,0.0640128025605121,0.0
321,0.0642128425685137,0.0
322,0.0644128825765153,0.0
323,0.06461292258451691,0.0
324,0.06481296259251851,0.0
325,0.0650130026005201,0.0
326,0.0652130426085217,0.0
327,0.0654130826165233,0.0
328,0.0656131226245249,0.0
329,0.06581316263252651,0.0
330,0.06601320264052811,0.0
331,0.06621324264852971,0.0
332,0.0664132826565313,0.0
333,0.0666133226645329,0.0
334,0.0668133626725345,0.0
335,0.06701340268053611,0.0
336,0.06721344268853771,0.0
337,0.06741348269653931,0.0
338,0.06761352270454091,0.0
339,0.0678135627125425,0.0
340,0.0680136027205441,0.0
341,0.06821364272854571,0.0
342,0.06841368273654731,0.0
343,0.06861372274454891,0.0
344,0.06881376275255051,0.0
345,0.0690138027605521,0.0
346,0.0692138427685537,0.0
347,0.06941388277655532,0.0
348,0.06961392278455691,0.0
349,0.06981396279255851,0.0
350,0.07001400280056011,0.0
351,0.07021404280856171,0.0
352,0.0704140828165633,0.0
353,0.07061412282456492,0.0
354,0.07081416283256652,0.0
355,0.07101420284056811,0.0
356,0.07121424284856971,0.0
357,0.07141428285657131,0.0
358,0.07161432286457292,0.0
359,0.07181436287257452,0.0
360,0.07201440288057612,0.0
361,0.07221444288857772,0.0
362,0.07241448289657931,0.0
363,0.07261452290458091,0.0
364,0.07281456291258252,0.0
365,0.07301460292058412,0.0
366,0.07321464292858572,0.0
367,0.07341468293658732,0.0
368,0.07361472294458891,0.0
369,0.07381476295259051,0.0
370,0.07401480296059212,0.0
371,0.07421484296859372,0.0
372,0.07441488297659532,0.0
373,0.07461492298459692,0.0
374,0.07481496299259852,0.0
375,0.07501500300060011,0.0
376,0.07521504300860173,0.0
377,0.07541508301660332,0.0
378,0.07561512302460492,0.0
379,0.07581516303260652,0.0
380,0.07601520304060812,0.0
381,0.07621524304860972,0.0
382,0.07641528305661133,0.0
383,0.07661532306461293,0.0
384,0.07681536307261452,0.0
385,0.07701540308061612,0.0
386,0.07721544308861772,0.0
387,0.07741548309661933,0.0
388,0.07761552310462093,0.0
389,0.07781556311262253,0.0
390,0.07801560312062412,0.0
391,0.07821564312862572,0.0
392,0.07841568313662732,0.0
393,0.07861572314462893,0.0
394,0.07881576315263053,0.0
395,0.07901580316063213,0.0
396,0.07921584316863373,0.0
397,0.07941588317663532,0.0
398,0.07961592318463692,0.0
399,0.07981596319263853,0.0
400,0.08001600320064013,0.0
401,0.08021604320864173,0.0
402,0.08041608321664333,0.0
403,0.08061612322464493,0.0
404,0.08081616323264652,0.0
405,0.08101620324064814,0.0
406,0.08121624324864973,0.0
407,0.08141628325665133,0.0
408,0.08161632326465293,0.0
409,0.08181636327265453,0.0
410,0.08201640328065612,0.0
411,0.08221644328865774,0.0
412,0.08241648329665933,0.0
413,0.08261652330466093,0.0
414,0.08281656331266253,0.0
415,0.08301660332066413,0.0
416,0.08321664332866574,0.0
417,0.08341668333666734,0.0
418,0.08361672334466894,0.0
419,0.08381676335267053,0.0
420,0.08401680336067213,0.0
421,0.08421684336867373,0.0
422,0.08441688337667534,0.0
423,0.08461692338467694,0.0
424,0.08481696339267854,0.0
425,0.08501700340068014,0.0
426,0.08521704340868173,0.0
427,0.08541708341668333,0.0
428,0.08561712342468494,0.0
429,0.08581716343268654,0.0
430,0.08601720344068814,0.0
431,0.08621724344868974,0.0
432,0.08641728345669134,0.0
433,0.08661732346469293,0.0
434,0.08681736347269454,0.0
435,0.08701740348069614,0.0
436,0.08721744348869774,0.0
437,0.08741748349669934,0.0
438,0.08761752350470094,0.0
439,0.08781756351270253,0.0
440,0.08801760352070415,0.0
441,0.08821764352870574,0.0
442,0.08841768353670734,0.0
443,0.08861772354470894,0.0
444,0.08881776355271054,0.0
445,0.08901780356071214,0.0
446,0.08921784356871375,0.0
447,0.08941788357671535,0.0
448,0.08961792358471694,0.0
449,0.08981796359271854,0.0
450,0.09001800360072014,0.0
451,0.09021804360872175,0.0
452,0.09041808361672335,0.0
453,0.09061812362472495,0.0
454,0.09081816363272655,0.0
455,0.09101820364072814,0.0
456,0.09121824364872974,0.0
457,0.09141828365673135,0.0
458,0.09161832366473295,0.0
459,0.09181836367273455,0.0
460,0.09201840368073615,0.0
461,0.09221844368873774,0.0
462,0.09241848369673934,0.0
463,0.09261852370474095,0.0
464,0.09281856371274255,0.0
465,0.09301860372074415,0.0
466,0.09321864372874575,0.0
467,0.09341868373674735,0.0
468,0.09361872374474894,0.0
469,0.09381876375275056,0.0
470,0.09401880376075215,0.0
471,0.09421884376875375,0.0
472,0.09441888377675535,0.0
473,0.09461892378475695,0.0
474,0.09481896379275855,0.0
475,0.09501900380076016,0.0
476,0.09521904380876176,0.0
477,0.09541908381676335,0.0
478,0.09561912382476495,0.0
479,0.09581916383276655,0.0
480,0.09601920384076815,0.0
481,0.09621924384876976,0.0
482,0.09641928385677136,0.0
483,0.09661932386477295,0.0
484,0.09681936387277455,0.0
485,0.09701940388077615,0.0
486,0.09721944388877776,0.0
487,0.09741948389677936,0.0
488,0.09761952390478096,0.0
489,0.09781956391278256,0.0
490,0.09801960392078415,0.0
491,0.09821964392878575,0.0
492,0.09841968393678736,0.0
493,0.09861972394478896,0.0
494,0.09881976395279056,0.0
495,0.09901980396079216,0.0
496,0.09921984396879376,0.0
497,0.09941988397679535,0.0
498,0.09961992398479697,0.0
499,0.09981996399279856,0.0
500,0.10002000400080016,0.0
501,0.10022004400880176,0.0
502,0.10042008401680336,0.0
503,0.10062012402480495,0.0
504,0.10082016403280657,0.0
505,0.10102020404080816,0.0
506,0.10122024404880976,0.0
507,0.10142028405681136,0.0
508,0.10162032406481296,0.0
509,0.10182036407281456,0.0
510,0.10202040408081617,0.0
511,0.10222044408881777,0.0
512,0.10242048409681936,0.0
513,0.10262052410482096,0.0
514,0.10282056411282256,0.0
515,0.10302060412082417,0.0
516,0.10322064412882577,0.0
517,0.10342068413682737,0.0
518,0.10362072414482897,0.0
519,0.10382076415283056,0.0
520,0.10402080416083216,0.0
521,0.10422084416883377,0.0
522,0.10442088417683537,0.0
523,0.10462092418483697,0.0
524,0.10482096419283857,0.0
525,0.10502100420084017,0.0
526,0.10522104420884176,0.0
527,0.10542108421684337,0.0
528,0.10562112422484497,0.0
529,0.10582116423284657,0.0
530,0.10602120424084817,0.0
531,0.10622124424884977,0.0
532,0.10642128425685136,0.0
533,0.10662132426485298,0.0
534,0.10682136427285457,0.0
535,0.10702140428085617,0.0
536,0.10722144428885777,0.0
537,0.10742148429685937,0.0
538,0.10762152430486097,0.0
539,0.10782156431286258,0.0
540,0.10802160432086418,0.0
541,0.10822164432886577,0.0
542,0.10842168433686737,0.0
543,0.10862172434486897,0.0
544,0.10882176435287058,0.0
545,0.10902180436087218,0.0
546,0.10922184436887378,0.0
547,0.10942188437687538,0.0
548,0.10962192438487697,0.0
549,0.10982196439287857,0.0
550,0.11002200440088018,0.0
551,0.11022204440888178,0.0
552,0.11042208441688338,0.0
553,0.11062212442488498,0.0
554,0.11082216443288657,0.0
555,0.11102220444088817,0.0
556,0.11122224444888978,0.0
557,0.11142228445689138,0.0
558,0.11162232446489298,0.0
559,0.11182236447289458,0.0
560,0.11202240448089618,0.0
561,0.11222244448889777,0.0
562,0.11242248449689939,0.0
563,0.11262252450490098,0.0
564,0.11282256451290258,0.0
565,0.11302260452090418,0.0
566,0.11322264452890578,0.0
567,0.11342268453690738,0.0
568,0.11362272454490899,0.0
569,0.11382276455291059,0.0
570,0.11402280456091218,0.0
571,0.11422284456891378,0.0
572,0.11442288457691538,0.0
573,0.11462292458491698,0.0
574,0.11482296459291859,0.0
575,0.11502300460092019,0.0
576,0.11522304460892178,0.0
577,0.11542308461692338,0.0
578,0.11562312462492498,0.0
579,0.11582316463292659,0.0
580,0.11602320464092819,0.0
581,0.11622324464892979,0.0
582,0.11642328465693139,0.0
583,0.11662332466493298,0.0
584,0.11682336467293458,0.0
585,0.1170234046809362,0.0
586,0.11722344468893779,0.0
587,0.11742348469693939,0.0
588,0.11762352470494099,0.0
589,0.11782356471294259,0.0
590,0.11802360472094418,0.0
591,0.1182236447289458,0.0
592,0.1184236847369474,0.0
593,0.11862372474494899,0.0
594,0.11882376475295059,0.0
595,0.11902380476095219,0.0
596,0.11922384476895379,0.0
597,0.1194238847769554,0.0
598,0.119623924784957,0.0
599,0.11982396479295859,0.0
600,0.12002400480096019,0.0
601,0.12022404480896179,0.0
602,0.12042408481696339,0.0
603,0.120624124824965,0.0
604,0.1208241648329666,0.0
605,0.1210242048409682,0.0
606,0.12122424484896979,0.0
607,0.12142428485697139,0.0
608,0.12162432486497299,0.0
609,0.1218243648729746,0.0
610,0.1220244048809762,0.0
611,0.1222244448889778,0.0
612,0.1224244848969794,0.0
613,0.12262452490498099,0.0
614,0.1228245649129826,0.0
615,0.1230246049209842,0.0
616,0.1232246449289858,0.0
617,0.1234246849369874,0.0
618,0.123624724944989,0.0
619,0.12382476495299059,0.0
620,0.1240248049609922,0.0
621,0.1242248449689938,0.0
622,0.1244248849769954,0.0
623,0.124624924984997,0.0
624,0.1248249649929986,0.0
625,0.1250250050010002,0.0
626,0.1252250450090018,0.0
627,0.1254250850170034,0.0
628,0.125625125025005,0.0
629,0.12582516503300661,0.0
630,0.1260252050410082,0.0
631,0.1262252450490098,0.0
632,0.1264252850570114,0.0
633,0.126625325065013,0.0
634,0.1268253650730146,0.0
635,0.1270254050810162,0.0
636,0.1272254450890178,0.0
637,0.1274254850970194,0.0
638,0.127625525105021,0.0
639,0.1278255651130226,0.0
640,0.1280256051210242,0.0
641,0.12822564512902582,0.0
642,0.1284256851370274,0.0
643,0.128625725145029,0.0
644,0.1288257651530306,0.0
645,0.1290258051610322,0.0
646,0.12922584516903382,0.0
647,0.1294258851770354,0.0
648,0.12962592518503702,0.0
649,0.1298259651930386,0.0
650,0.1300260052010402,0.0
651,0.1302260452090418,0.0
652,0.1304260852170434,0.0
653,0.13062612522504502,0.0
654,0.1308261652330466,0.0
655,0.13102620524104822,0.0
656,0.1312262452490498,0.0
657,0.1314262852570514,0.0
658,0.13162632526505302,0.0
659,0.1318263652730546,0.0
660,0.13202640528105622,0.0
661,0.1322264452890578,0.0
662,0.13242648529705942,0.0
663,0.132626525305061,0.0
664,0.1328265653130626,0.0
665,0.13302660532106422,0.0
666,0.1332266453290658,0.0
667,0.13342668533706742,0.0
668,0.133626725345069,0.0
669,0.13382676535307061,0.0
670,0.13402680536107223,0.0
671,0.1342268453690738,0.0
672,0.13442688537707542,0.0
673,0.134626925385077,0.0
674,0.13482696539307862,0.0
675,0.13502700540108023,0.0
676,0.13522704540908181,0.0
677,0.13542708541708343,0.0
678,0.135627125425085,0.0
679,0.13582716543308662,0.0
680,0.1360272054410882,0.0
681,0.13622724544908982,0.0
682,0.13642728545709143,0.0
683,0.136627325465093,0.0
684,0.13682736547309463,0.0
685,0.1370274054810962,0.0
686,0.13722744548909782,0.0
687,0.13742748549709943,0.0
688,0.13762752550510102,0.0
689,0.13782756551310263,0.0
690,0.1380276055211042,0.0
691,0.13822764552910582,0.0
692,0.1384276855371074,0.0
693,0.13862772554510902,0.0
694,0.13882776555311063,0.0
695,0.13902780556111222,0.0
696,0.13922784556911383,0.0
697,0.1394278855771154,0.0
698,0.13962792558511702,0.0
699,0.13982796559311864,0.0
700,0.14002800560112022,0.0
701,0.14022804560912183,0.0
702,0.14042808561712342,0.0
703,0.14062812562512503,0.0
704,0.1408281656331266,0.0
705,0.14102820564112822,0.0
706,0.14122824564912984,0.0
707,0.14142828565713142,0.0
708,0.14162832566513303,0.0
709,0.14182836567313462,0.0
710,0.14202840568113623,0.0
711,0.14222844568913784,0.0
712,0.14242848569713942,0.0
713,0.14262852570514103,0.0
714,0.14282856571314262,0.0
715,0.14302860572114423,0.0
716,0.14322864572914584,0.0
717,0.14342868573714743,0.0
718,0.14362872574514904,0.0
719,0.14382876575315062,0.0
720,0.14402880576115223,0.0
721,0.14422884576915382,0.0
722,0.14442888577715543,0.0
723,0.14462892578515704,0.0
724,0.14482896579315863,0.0
725,0.14502900580116024,0.0
726,0.14522904580916182,0.0
727,0.14542908581716343,0.0
728,0.14562912582516505,0.0
729,0.14582916583316663,0.0
730,0.14602920584116824,0.0
731,0.14622924584916983,0.0
732,0.14642928585717144,0.0
733,0.14662932586517302,0.0
734,0.14682936587317463,0.0
735,0.14702940588117624,0.0
736,0.14722944588917783,0.0
737,0.14742948589717944,0.0
738,0.14762952590518102,0.0
739,0.14782956591318264,0.0
740,0.14802960592118425,0.0
741,0.14822964592918583,0.0
742,0.14842968593718744,0.0
743,0.14862972594518903,0.0
744,0.14882976595319064,0.0
745,0.14902980596119225,0.0
746,0.14922984596919384,0.0
747,0.14942988597719545,0.0
748,0.14962992598519703,0.0
749,0.14982996599319864,0.0
750,0.15003000600120023,0.0
751,0.15023004600920184,0.0
752,0.15043008601720345,0.0
753,0.15063012602520504,0.0
754,0.15083016603320665,0.0
755,0.15103020604120823,0.0
756,0.15123024604920984,0.0
757,0.15143028605721146,0.0
758,0.15163032606521304,0.0
759,0.15183036607321465,0.0
760,0.15203040608121624,0.0
761,0.15223044608921785,0.0
762,0.15243048609721943,0.0
763,0.15263052610522104,0.0
764,0.15283056611322265,0.0
765,0.15303060612122424,0.0
766,0.15323064612922585,0.0
767,0.15343068613722743,0.0
768,0.15363072614522905,0.0
769,0.15383076615323066,0.0
770,0.15403080616123224,0.0
771,0.15423084616923385,0.0
772,0.15443088617723544,0.0
773,0.15463092618523705,0.0
774,0.15483096619323866,0.0
775,0.15503100620124025,0.0
776,0.15523104620924186,0.0
777,0.15543108621724344,0.0
778,0.15563112622524505,0.0
779,0.15583116623324664,0.0
780,0.15603120624124825,0.0
781,0.15623124624924986,0.0
782,0.15643128625725145,0.0
783,0.15663132626525306,0.0
784,0.15683136627325464,0.0
785,0.15703140628125625,0.0
786,0.15723144628925786,0.0
787,0.15743148629725945,0.0
788,0.15763152630526106,0.0
789,0.15783156631326264,0.0
790,0.15803160632126426,0.0
791,0.15823164632926584,0.0
792,0.15843168633726745,0.0
793,0.15863172634526906,0.0
794,0.15883176635327065,0.0
795,0.15903180636127226,0.0
796,0.15923184636927384,0.0
797,0.15943188637727546,0.0
798,0.15963192638527707,0.0
799,0.15983196639327865,0.0
800,0.16003200640128026,0.0
801,0.16023204640928185,0.0
802,0.16043208641728346,0.0
803,0.16063212642528507,0.0
804,0.16083216643328666,0.0
805,0.16103220644128827,0.0
806,0.16123224644928985,0.0
807,0.16143228645729146,0.0
808,0.16163232646529305,0.0
809,0.16183236647329466,0.0
810,0.16203240648129627,0.0
811,0.16223244648929785,0.0
812,0.16243248649729947,0.0
813,0.16263252650530105,0.0
814,0.16283256651330266,0.0
815,0.16303260652130427,0.0
816,0.16323264652930586,0.0
817,0.16343268653730747,0.0
818,0.16363272654530905,0.0
819,0.16383276655331067,0.0
820,0.16403280656131225,0.0
821,0.16423284656931386,0.0
822,0.16443288657731547,0.0
823,0.16463292658531706,0.0
824,0.16483296659331867,0.0
825,0.16503300660132025,0.0
826,0.16523304660932187,0.0
827,0.16543308661732348,0.0
828,0.16563312662532506,0.0
829,0.16583316663332667,0.0
830,0.16603320664132826,0.0
831,0.16623324664932987,0.0
832,0.16643328665733148,0.0
833,0.16663332666533306,0.0
834,0.16683336667333468,0.0
835,0.16703340668133626,0.0
836,0.16723344668933787,0.0
837,0.16743348669733946,0.0
838,0.16763352670534107,0.0
839,0.16783356671334268,0.0
840,0.16803360672134426,0.0
841,0.16823364672934588,0.0
842,0.16843368673734746,0.0
843,0.16863372674534907,0.0
844,0.16883376675335068,0.0
845,0.16903380676135227,0.0
846,0.16923384676935388,0.0
847,0.16943388677735546,0.0
848,0.16963392678535708,0.0
849,0.16983396679335866,0.0
850,0.17003400680136027,0.0
851,0.17023404680936188,0.0
852,0.17043408681736347,0.0
853,0.17063412682536508,0.0
854,0.17083416683336666,0.0
855,0.17103420684136827,0.0
856,0.1712342468493699,0.0
857,0.17143428685737147,0.0
858,0.17163432686537308,0.0
859,0.17183436687337467,0.0
860,0.17203440688137628,0.0
861,0.17223444688937786,0.0
862,0.17243448689737947,0.0
863,0.17263452690538109,0.0
864,0.17283456691338267,0.0
865,0.17303460692138428,0.0
866,0.17323464692938587,0.0
867,0.17343468693738748,0.0
868,0.1736347269453891,0.0
869,0.17383476695339067,0.0
870,0.17403480696139229,0.0
871,0.17423484696939387,0.0
872,0.17443488697739548,0.0
873,0.1746349269853971,0.0
874,0.17483496699339868,0.0
875,0.1750350070014003,0.0
876,0.17523504700940187,0.0
877,0.17543508701740348,0.0
878,0.17563512702540507,0.0
879,0.17583516703340668,0.0
880,0.1760352070414083,0.0
881,0.17623524704940988,0.0
882,0.1764352870574115,0.0
883,0.17663532706541307,0.0
884,0.17683536707341468,0.0
885,0.1770354070814163,0.0
886,0.17723544708941788,0.0
887,0.1774354870974195,0.0
888,0.17763552710542108,0.0
889,0.1778355671134227,0.0
890,0.17803560712142427,0.0
891,0.17823564712942588,0.0
892,0.1784356871374275,0.0
893,0.17863572714542908,0.0
894,0.1788357671534307,0.0
895,0.17903580716143228,0.0
896,0.1792358471694339,0.0
897,0.1794358871774355,0.0
898,0.17963592718543708,0.0
899,0.1798359671934387,0.0
900,0.18003600720144028,0.0
901,0.1802360472094419,0.0
902,0.1804360872174435,0.0
903,0.1806361272254451,0.0
904,0.1808361672334467,0.0
905,0.18103620724144828,0.0
906,0.1812362472494499,0.0
907,0.18143628725745148,0.0
908,0.1816363272654531,0.0
909,0.1818363672734547,0.0
910,0.1820364072814563,0.0
911,0.1822364472894579,0.0
912,0.18243648729745948,0.0
913,0.1826365273054611,0.0
914,0.1828365673134627,0.0
915,0.1830366073214643,0.0
916,0.1832366473294659,0.0
917,0.18343668733746749,0.0
918,0.1836367273454691,0.0
919,0.18383676735347068,0.0
920,0.1840368073614723,0.0
921,0.1842368473694739,0.0
922,0.1844368873774755,0.0
923,0.1846369273854771,0.0
924,0.18483696739347868,0.0
925,0.1850370074014803,0.0
926,0.1852370474094819,0.0
927,0.1854370874174835,0.0
928,0.1856371274254851,0.0
929,0.1858371674334867,0.0
