,t (s),Plunge 2nd derivative (deg/s^2)
145,0.029005801160232048,9.22240439773763
146,0.029205841168233646,8.673466089577706
147,0.029405881176235247,8.098495865287939
148,0.02960592118423685,7.499698972555958
149,0.029805961192238446,6.878603268572428
150,0.030006001200240048,6.23769518562423
151,0.03020604120824165,5.579228944834128
152,0.030406081216243247,4.906085442117266
153,0.03060612122424485,4.221018744924311
154,0.03080616123224645,3.525924695670586
155,0.03100620124024805,2.8248544585864184
156,0.03120624124824965,2.1207568392701694
157,0.03140628125625125,1.4152102482855637
158,0.03160632126425285,0.7130115992515805
159,0.03180636127225445,0.016092086750197743
160,0.03200640128025605,-0.6720806317339774
161,0.03220644128825765,-1.3489974906458764
162,0.032406481296259254,-2.0117340272083952
163,0.03260652130426085,-2.6571833347340656
164,0.03280656131226245,-3.282417747854035
